id,title,description,link,image_link,availability,condition,price,brand,additional_image_link,product_type,google_product_category
typowear_crybaby_zip_hoodie__bold_typographic_streetwear__s,Typowear “Crybaby” Zip Hoodie – bold typographic streetwear – S,"Typowear piece from Typowear’s collection – typographic design with hidden message. Ethical, expressive and made for everyday rebellion. Quiet power, hidden message.",https://www.typotecture.com/store-3-1/p/crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631327390-005NYLQ2LQERDUYVS401/unisex-eco-raglan-hoodie-white-front-684941545efa5.png?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white,in stock,new,69.0 EUR,Typowear,"https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631330793-FVQ35B82RM49642L3CVV/unisex-eco-raglan-hoodie-white-back-684941545fc1c.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631334142-8Y6C4WGPC2IWX0LRKFV3/unisex-eco-raglan-hoodie-white-left-684941545fe1b.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/4c2c1c93-1534-442b-9884-402600ab1000/unisex-eco-raglan-hoodie-white-back-2-684992f01ef65.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0270dff0-86c0-45c9-9690-698df91f1836/unisex-eco-raglan-hoodie-white-front-3-684992f01e99f.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/99a71dee-dd3d-4f66-8a63-3f43bc1bd347/unisex-eco-raglan-hoodie-white-product-details-684992f01f10c.png",Clothing > Streetwear > Typographic Apparel,1604
typowear_crybaby_zip_hoodie__bold_typographic_streetwear__m,Typowear “Crybaby” Zip Hoodie – bold typographic streetwear – M,"Typowear piece from Typowear’s collection – typographic design with hidden message. Ethical, expressive and made for everyday rebellion. Quiet power, hidden message.",https://www.typotecture.com/store-3-1/p/crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631327390-005NYLQ2LQERDUYVS401/unisex-eco-raglan-hoodie-white-front-684941545efa5.png?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white,in stock,new,69.0 EUR,Typowear,"https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631330793-FVQ35B82RM49642L3CVV/unisex-eco-raglan-hoodie-white-back-684941545fc1c.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631334142-8Y6C4WGPC2IWX0LRKFV3/unisex-eco-raglan-hoodie-white-left-684941545fe1b.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/4c2c1c93-1534-442b-9884-402600ab1000/unisex-eco-raglan-hoodie-white-back-2-684992f01ef65.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0270dff0-86c0-45c9-9690-698df91f1836/unisex-eco-raglan-hoodie-white-front-3-684992f01e99f.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/99a71dee-dd3d-4f66-8a63-3f43bc1bd347/unisex-eco-raglan-hoodie-white-product-details-684992f01f10c.png",Clothing > Streetwear > Typographic Apparel,1604
typowear_crybaby_zip_hoodie__bold_typographic_streetwear__l,Typowear “Crybaby” Zip Hoodie – bold typographic streetwear – L,"Typowear piece from Typowear’s collection – typographic design with hidden message. Ethical, expressive and made for everyday rebellion. Quiet power, hidden message.",https://www.typotecture.com/store-3-1/p/crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631327390-005NYLQ2LQERDUYVS401/unisex-eco-raglan-hoodie-white-front-684941545efa5.png?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white,in stock,new,69.0 EUR,Typowear,"https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631330793-FVQ35B82RM49642L3CVV/unisex-eco-raglan-hoodie-white-back-684941545fc1c.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631334142-8Y6C4WGPC2IWX0LRKFV3/unisex-eco-raglan-hoodie-white-left-684941545fe1b.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/4c2c1c93-1534-442b-9884-402600ab1000/unisex-eco-raglan-hoodie-white-back-2-684992f01ef65.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0270dff0-86c0-45c9-9690-698df91f1836/unisex-eco-raglan-hoodie-white-front-3-684992f01e99f.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/99a71dee-dd3d-4f66-8a63-3f43bc1bd347/unisex-eco-raglan-hoodie-white-product-details-684992f01f10c.png",Clothing > Streetwear > Typographic Apparel,1604
typowear_crybaby_zip_hoodie__bold_typographic_streetwear__xl,Typowear “Crybaby” Zip Hoodie – bold typographic streetwear – XL,"Typowear piece from Typowear’s collection – typographic design with hidden message. Ethical, expressive and made for everyday rebellion. Quiet power, hidden message.",https://www.typotecture.com/store-3-1/p/crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631327390-005NYLQ2LQERDUYVS401/unisex-eco-raglan-hoodie-white-front-684941545efa5.png?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white,in stock,new,69.0 EUR,Typowear,"https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631330793-FVQ35B82RM49642L3CVV/unisex-eco-raglan-hoodie-white-back-684941545fc1c.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631334142-8Y6C4WGPC2IWX0LRKFV3/unisex-eco-raglan-hoodie-white-left-684941545fe1b.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/4c2c1c93-1534-442b-9884-402600ab1000/unisex-eco-raglan-hoodie-white-back-2-684992f01ef65.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0270dff0-86c0-45c9-9690-698df91f1836/unisex-eco-raglan-hoodie-white-front-3-684992f01e99f.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/99a71dee-dd3d-4f66-8a63-3f43bc1bd347/unisex-eco-raglan-hoodie-white-product-details-684992f01f10c.png",Clothing > Streetwear > Typographic Apparel,1604
typowear_crybaby_zip_hoodie__bold_typographic_streetwear__2xl,Typowear “Crybaby” Zip Hoodie – bold typographic streetwear – 2XL,"Typowear piece from Typowear’s collection – typographic design with hidden message. Ethical, expressive and made for everyday rebellion. Quiet power, hidden message.",https://www.typotecture.com/store-3-1/p/crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631327390-005NYLQ2LQERDUYVS401/unisex-eco-raglan-hoodie-white-front-684941545efa5.png?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white,in stock,new,69.0 EUR,Typowear,"https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631330793-FVQ35B82RM49642L3CVV/unisex-eco-raglan-hoodie-white-back-684941545fc1c.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631334142-8Y6C4WGPC2IWX0LRKFV3/unisex-eco-raglan-hoodie-white-left-684941545fe1b.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/4c2c1c93-1534-442b-9884-402600ab1000/unisex-eco-raglan-hoodie-white-back-2-684992f01ef65.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0270dff0-86c0-45c9-9690-698df91f1836/unisex-eco-raglan-hoodie-white-front-3-684992f01e99f.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/99a71dee-dd3d-4f66-8a63-3f43bc1bd347/unisex-eco-raglan-hoodie-white-product-details-684992f01f10c.png",Clothing > Streetwear > Typographic Apparel,1604
typowear_crybaby_zip_hoodie__bold_typographic_streetwear__3xl,Typowear “Crybaby” Zip Hoodie – bold typographic streetwear – 3XL,"Typowear piece from Typowear’s collection – typographic design with hidden message. Ethical, expressive and made for everyday rebellion. Quiet power, hidden message.",https://www.typotecture.com/store-3-1/p/crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631327390-005NYLQ2LQERDUYVS401/unisex-eco-raglan-hoodie-white-front-684941545efa5.png?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=crybaby-hoodie-white,in stock,new,69.0 EUR,Typowear,"https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631330793-FVQ35B82RM49642L3CVV/unisex-eco-raglan-hoodie-white-back-684941545fc1c.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631334142-8Y6C4WGPC2IWX0LRKFV3/unisex-eco-raglan-hoodie-white-left-684941545fe1b.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/4c2c1c93-1534-442b-9884-402600ab1000/unisex-eco-raglan-hoodie-white-back-2-684992f01ef65.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0270dff0-86c0-45c9-9690-698df91f1836/unisex-eco-raglan-hoodie-white-front-3-684992f01e99f.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/99a71dee-dd3d-4f66-8a63-3f43bc1bd347/unisex-eco-raglan-hoodie-white-product-details-684992f01f10c.png",Clothing > Streetwear > Typographic Apparel,1604
typowear_embrace_zip_hoodie__bold_typographic_streetwear__xs,Typowear “Embrace” Zip Hoodie – bold typographic streetwear – XS,"Typowear piece from Typowear’s collection – typographic design with hidden message. Ethical, expressive and made for everyday rebellion. Quiet power, hidden message.",https://www.typotecture.com/store-3-1/p/embrace-the-chaos-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631402004-XPZRCAOSG5V6J0SNGD5W/unisex-eco-raglan-hoodie-white-front-6849419f61350.png?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white,in stock,new,69.0 EUR,Typowear,"https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631405792-72LTLXBMFLLTPR134HLG/unisex-eco-raglan-hoodie-white-back-6849419f62144.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/7a41262b-601a-4360-9782-0f5f9ee8f171/unisex-eco-raglan-hoodie-white-front-6849e1d803541.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1e366ffa-64e1-48d4-ac75-fe32fe75296c/unisex-eco-raglan-hoodie-white-back-6849e1d8006d5.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/422ee674-87e5-4757-b007-67a8a1d67fcc/unisex-eco-raglan-hoodie-white-zoomed-in-6849e1d7efe34.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/5614517f-5099-43eb-ac51-5561719ef406/unisex-eco-raglan-hoodie-white-front-6849e1d7f33d5.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0c81d780-d5fb-4c03-9918-1d4a2e5545bc/unisex-eco-raglan-hoodie-white-back-6849e1d8028e7.png",Clothing > Streetwear > Typographic Apparel,1604
typowear_embrace_zip_hoodie__bold_typographic_streetwear__s,Typowear “Embrace” Zip Hoodie – bold typographic streetwear – S,"Typowear piece from Typowear’s collection – typographic design with hidden message. Ethical, expressive and made for everyday rebellion. Quiet power, hidden message.",https://www.typotecture.com/store-3-1/p/embrace-the-chaos-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631402004-XPZRCAOSG5V6J0SNGD5W/unisex-eco-raglan-hoodie-white-front-6849419f61350.png?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white,in stock,new,69.0 EUR,Typowear,"https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631405792-72LTLXBMFLLTPR134HLG/unisex-eco-raglan-hoodie-white-back-6849419f62144.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/7a41262b-601a-4360-9782-0f5f9ee8f171/unisex-eco-raglan-hoodie-white-front-6849e1d803541.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1e366ffa-64e1-48d4-ac75-fe32fe75296c/unisex-eco-raglan-hoodie-white-back-6849e1d8006d5.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/422ee674-87e5-4757-b007-67a8a1d67fcc/unisex-eco-raglan-hoodie-white-zoomed-in-6849e1d7efe34.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/5614517f-5099-43eb-ac51-5561719ef406/unisex-eco-raglan-hoodie-white-front-6849e1d7f33d5.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0c81d780-d5fb-4c03-9918-1d4a2e5545bc/unisex-eco-raglan-hoodie-white-back-6849e1d8028e7.png",Clothing > Streetwear > Typographic Apparel,1604
typowear_embrace_zip_hoodie__bold_typographic_streetwear__m,Typowear “Embrace” Zip Hoodie – bold typographic streetwear – M,"Typowear piece from Typowear’s collection – typographic design with hidden message. Ethical, expressive and made for everyday rebellion. Quiet power, hidden message.",https://www.typotecture.com/store-3-1/p/embrace-the-chaos-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631402004-XPZRCAOSG5V6J0SNGD5W/unisex-eco-raglan-hoodie-white-front-6849419f61350.png?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white,in stock,new,69.0 EUR,Typowear,"https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631405792-72LTLXBMFLLTPR134HLG/unisex-eco-raglan-hoodie-white-back-6849419f62144.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/7a41262b-601a-4360-9782-0f5f9ee8f171/unisex-eco-raglan-hoodie-white-front-6849e1d803541.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1e366ffa-64e1-48d4-ac75-fe32fe75296c/unisex-eco-raglan-hoodie-white-back-6849e1d8006d5.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/422ee674-87e5-4757-b007-67a8a1d67fcc/unisex-eco-raglan-hoodie-white-zoomed-in-6849e1d7efe34.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/5614517f-5099-43eb-ac51-5561719ef406/unisex-eco-raglan-hoodie-white-front-6849e1d7f33d5.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0c81d780-d5fb-4c03-9918-1d4a2e5545bc/unisex-eco-raglan-hoodie-white-back-6849e1d8028e7.png",Clothing > Streetwear > Typographic Apparel,1604
typowear_embrace_zip_hoodie__bold_typographic_streetwear__l,Typowear “Embrace” Zip Hoodie – bold typographic streetwear – L,"Typowear piece from Typowear’s collection – typographic design with hidden message. Ethical, expressive and made for everyday rebellion. Quiet power, hidden message.",https://www.typotecture.com/store-3-1/p/embrace-the-chaos-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631402004-XPZRCAOSG5V6J0SNGD5W/unisex-eco-raglan-hoodie-white-front-6849419f61350.png?utm_source=facebook&utm_medium=catalog&utm_campaign=typowear_products&utm_content=embrace-the-chaos-hoodie-white,in stock,new,69.0 EUR,Typowear,"https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1749631405792-72LTLXBMFLLTPR134HLG/unisex-eco-raglan-hoodie-white-back-6849419f62144.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/7a41262b-601a-4360-9782-0f5f9ee8f171/unisex-eco-raglan-hoodie-white-front-6849e1d803541.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1e366ffa-64e1-48d4-ac75-fe32fe75296c/unisex-eco-raglan-hoodie-white-back-6849e1d8006d5.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/422ee674-87e5-4757-b007-67a8a1d67fcc/unisex-eco-raglan-hoodie-white-zoomed-in-6849e1d7efe34.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/5614517f-5099-43eb-ac51-5561719ef406/unisex-eco-raglan-hoodie-white-front-6849e1d7f33d5.png,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0c81d780-d5fb-4c03-9918-1d4a2e5545bc/unisex-eco-raglan-hoodie-white-back-6849e1d8028e7.png",Clothing > Streetwear > Typographic Apparel,1604
